Data,Vaga,Nome da Empresa,Tipo de Trabalho,Tipo de Vaga,URL,Cidade,Estado
19/06/2024,ESPECIALISTA DE ARQUITETURA DE SOFTWARE,Funcional Health Tech,Remoto,Efetiva,https://funcionalhealthtech.gupy.io/job/eyJqb2JJZCI6NzMzMzM3Nywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,...,...
19/06/2024,Vem ser Môre Dev - Banco de Talentos,Môre Talent Tech,Remoto,Banco de Talentos,https://vemsermore.gupy.io/job/eyJqb2JJZCI6NzMzODU4Miwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,...,...
19/06/2024,Cloud DevOps,Big Data,Remoto,Efetiva,https://bigdata.gupy.io/job/eyJqb2JJZCI6NzMzODUyNiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,...,...
19/06/2024,Analista Tributário,MSBIO Group,Híbrido,Efetiva,https://vemprabiomedical.gupy.io/job/eyJqb2JJZCI6NzMzNDc2Mywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Belo Horizonte,Minas Gerais
19/06/2024,Pessoa Analista Product Owner,Minsait an Indra Company,Híbrido,Efetiva,https://minsait.gupy.io/job/eyJqb2JJZCI6NzMzNjg5Niwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Curitiba,Paraná
19/06/2024,Desenvolvedor de Dados (HÍBRIDO),Relevo,Híbrido,Efetiva,https://relevo.gupy.io/job/eyJqb2JJZCI6NzMzNDYxNiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
19/06/2024,ATENTO ESCALADA - Consultor de Dados - Híbrido,Escalada,Híbrido,Efetiva,https://escalada.gupy.io/job/eyJqb2JJZCI6NzMzNTAyNywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,...,...
19/06/2024,Pessoa Desenvolvedora Devops Ansible,Minsait an Indra Company,Híbrido,Efetiva,https://minsait.gupy.io/job/eyJqb2JJZCI6NzMzMjc5Miwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
19/06/2024,Coordenador de Engenharia de Software,Elo,Híbrido,Efetiva,https://vempraelo.gupy.io/job/eyJqb2JJZCI6NzA2OTc1Nywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Barueri,São Paulo
19/06/2024,Data Analyst,Volkswagen Group Services South America,Híbrido,Efetiva,https://vwgs-sam.gupy.io/job/eyJqb2JJZCI6NzMzNzU4Niwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
19/06/2024,Analista de Infraestrutura de T.I. (DevOPS) | Cresol Confederação ,Cresol Oficial,Híbrido,Efetiva,https://cresolcarreiras.gupy.io/job/eyJqb2JJZCI6NzMzNzA4NCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Florianópolis,Santa Catarina
19/06/2024,Analista de Customer Success,KAMI CO.,Presencial,Efetiva,https://kamico.gupy.io/job/eyJqb2JJZCI6NzMzNjkwMSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Barueri,São Paulo
19/06/2024,PESSOA  ANALISTA DE MÍDIA JÚNIOR,Hypera Pharma,Presencial,Efetiva,https://hyperapharma.gupy.io/job/eyJqb2JJZCI6NzMzMzMyMywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
19/06/2024,AUXILIAR DE PROCESSAMENTO E DADOS - SÃO JOÃO DA BARRA,Barcelos,Presencial,Efetiva,https://barcelos.gupy.io/job/eyJqb2JJZCI6NzI0Nzg2NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São João da Barra,Rio de Janeiro
19/06/2024,Analista de Dados e BI Jr,Software.com.br ,Presencial,Efetiva,https://software.gupy.io/job/eyJqb2JJZCI6NzMzNDk1NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
19/06/2024,Desenvolvedor(a) de Automação de Processos de Negócio,Vem ser Apex Group Brasil,Presencial,Efetiva,https://apexgroupbrasil.gupy.io/job/eyJqb2JJZCI6NzMzNDM3Miwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
19/06/2024,16058-Analista Desenvolvedor JR,GLOBAL HITSS,Presencial,Efetiva,https://globalhitss.gupy.io/job/eyJqb2JJZCI6NzI5MjExMSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Osasco,São Paulo
19/06/2024,Desenvolvedor (a) Fron End ,Stefanini Group,Presencial,Efetiva,https://stefanini.gupy.io/job/eyJqb2JJZCI6NzMzNTgwNywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Belo Horizonte,Minas Gerais
19/06/2024,PROFESSOR AUXILIAR I - PENSAMENTO COMPUTACIONAL E ENGENHARIA DE SOFTWARE - ESTÁCIO CONCEIÇÃO,Estácio,Presencial,vacancy_type_lecturer,https://vempraestacio.gupy.io/job/eyJqb2JJZCI6NzMxNTcyMCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
19/06/2024,Analista de Qualidade de Software,Invent Software,Presencial,Efetiva,https://inventsoftware.gupy.io/job/eyJqb2JJZCI6NzMzMzcwMSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Goiânia,Goiás
19/06/2024,Desenvolvedor Back-end Júnior - Quitejá,Sinqia,Presencial,Efetiva,https://sinqia.gupy.io/job/eyJqb2JJZCI6NzAzNzMwNiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Curitiba,Paraná
19/06/2024,Pessoa Assistente de DevOps (Juazeiro do Norte - CE),Grupo Brisanet,Presencial,Efetiva,https://brisanet.gupy.io/job/eyJqb2JJZCI6NzAyNjI1Miwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Juazeiro do Norte,Ceará
18/06/2024,Arquiteto Big data,Semantix,Remoto,Efetiva,https://semantix.gupy.io/job/eyJqb2JJZCI6NzMyNDM3OSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,...,...
18/06/2024,Dev PHP,Join | Creative Tech,Remoto,Efetiva,https://jointecnologia.gupy.io/job/eyJqb2JJZCI6NzMyNjk3OSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,...,...
18/06/2024,Front-End Developer (Vue.js),Aliare,Remoto,Efetiva,https://aliare.gupy.io/job/eyJqb2JJZCI6NzMyNDg5OSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,...,...
18/06/2024,"Devops, Suporte, ITSM",Stefanini Group,Remoto,Efetiva,https://stefanini.gupy.io/job/eyJqb2JJZCI6NzMyNzg5Mywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,...,...
18/06/2024,ANALISTA DE PRECIFICAÇÃO JR,Localiza&Co,Híbrido,Efetiva,https://localiza.gupy.io/job/eyJqb2JJZCI6NzI3NjY2NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Belo Horizonte,Minas Gerais
18/06/2024,ANALISTA DE PRECIFICAÇÃO JR,Localiza&Co,Híbrido,Efetiva,https://localiza.gupy.io/job/eyJqb2JJZCI6NzI3Njc5NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Belo Horizonte,Minas Gerais
18/06/2024,Analista de Dados Logísticos - Rio de Janeiro/RJ ,Perbras,Híbrido,Efetiva,https://perbras.gupy.io/job/eyJqb2JJZCI6NzMzMDM5Nywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Rio de Janeiro,Rio de Janeiro
18/06/2024,GRUPO SOMA | Estagiário de Projetos e Dados - Compras | Operações,GRUPO SOMA,Híbrido,Estágio,https://gruposoma.gupy.io/job/eyJqb2JJZCI6NzI2ODYxNSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Rio de Janeiro,Rio de Janeiro
18/06/2024,Processos de Suporte - Pessoa Analista de Dados para Power BI e Databricks,Timenow,Híbrido,Efetiva,https://time-now.gupy.io/job/eyJqb2JJZCI6NzI4NTI0OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Vitória,Espírito Santo
18/06/2024,Pessoa Coordernadora de Dados & BI | Backoffice,Portobello Shop,Híbrido,Efetiva,https://portobelloshopdigital.gupy.io/job/eyJqb2JJZCI6NzMyNTgwMiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Florianópolis,Santa Catarina
18/06/2024,Data Engineer | Backoffice,Portobello Shop,Híbrido,Efetiva,https://portobelloshopdigital.gupy.io/job/eyJqb2JJZCI6NzMyOTAxNCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Florianópolis,Santa Catarina
18/06/2024,Data Analyst,Informa Markets LATAM,Híbrido,Efetiva,https://informamarkets.gupy.io/job/eyJqb2JJZCI6NzI4Nzc3Niwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
18/06/2024,Consultor Comercial Back Office (Pós-Vendas) - Doméstico,Volkswagen do Brasil,Híbrido,Efetiva,https://vwbrasil.gupy.io/job/eyJqb2JJZCI6NzMzMDEyNCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Bernardo do Campo,São Paulo
18/06/2024,Consultor Comercial Back Office (Pós-Vendas) - Exportação,Volkswagen do Brasil,Híbrido,Efetiva,https://vwbrasil.gupy.io/job/eyJqb2JJZCI6NzMzMDAxOSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Bernardo do Campo,São Paulo
18/06/2024,Coordenador de Engenharia de Software,Digio,Híbrido,Efetiva,https://digio.gupy.io/job/eyJqb2JJZCI6NzI1MjkxNiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Barueri,São Paulo
18/06/2024,Estágio de Testes de Software,Instituto de Pesquisas ELDORADO,Híbrido,Estágio,https://institutoeldorado.gupy.io/job/eyJqb2JJZCI6NzE3NjUxNSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Campinas,São Paulo
18/06/2024,SOFTWARE ENGINEERING LEADER - TRIBO TRANSACIONAL (HÍBRIDO CAMPINAS/SP),Tecnologia - Agibank,Híbrido,Efetiva,https://tecnologia-agibank.gupy.io/job/eyJqb2JJZCI6NzI5MTg0OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Campinas,São Paulo
18/06/2024,Engenheiro(a) de Software ServiceNow - Híbrido em São Paulo/SP,QiBit Vagas,Híbrido,Efetiva,https://qibit.gupy.io/job/eyJqb2JJZCI6NzMzMTQ3Niwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
18/06/2024,ANALISTA DE QUALIDADE EM PROCESSOS,CETP - Telecomunicações,Presencial,Efetiva,https://cetp.gupy.io/job/eyJqb2JJZCI6NzMzMDc4NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São José,Santa Catarina
18/06/2024,Analista de Gestão de Mão de Obra,LYX,Presencial,Autônomo,https://lyx.gupy.io/job/eyJqb2JJZCI6NzMzMDc1MCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Curitiba,Paraná
18/06/2024,Analista de Projetos Junior,Viasoft,Presencial,Efetiva,https://viasoft.gupy.io/job/eyJqb2JJZCI6NzIxMDA0MSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Pato Branco,Paraná
18/06/2024,Analista de Relacionamento com o Cliente - Ribeirão Preto,#SejaShopper,Presencial,Efetiva,https://shopper.gupy.io/job/eyJqb2JJZCI6NzMxMjU1Niwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Ribeirão Preto,São Paulo
18/06/2024,SJMR Brasil - Analista Administrativo Júnior ,Jesuítas Brasil,Presencial,Efetiva,https://jesuitasbrasil.gupy.io/job/eyJqb2JJZCI6NzMyOTcxNSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Leopoldo,Rio Grande do Sul
18/06/2024,PROFESSOR ADJUNTO I - ENGENHARIA DE DADOS - IBMEC FARIA LIMA,Ibmec,Presencial,vacancy_type_lecturer,https://ibmec.gupy.io/job/eyJqb2JJZCI6NzMwMzM0Niwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
18/06/2024,Engenheiro de Dados (EER)   ,Engeform,Presencial,Efetiva,https://engeform.gupy.io/job/eyJqb2JJZCI6NzMyOTc3MSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
18/06/2024,Analista de Dados JR,Normaq JCB,Presencial,Efetiva,https://normaq.gupy.io/job/eyJqb2JJZCI6NzMyODEwMSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Recife,Pernambuco
18/06/2024,Desenvolvedor Especialista Frontend React Native,Supergasbras,Presencial,Efetiva,https://supergasbras.gupy.io/job/eyJqb2JJZCI6NzMyODgzNywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Rio de Janeiro,Rio de Janeiro
18/06/2024,Analista Desenvolvimento Software (Linguagem C),PTC GROUP,Presencial,Efetiva,https://vempraptcgoup.gupy.io/job/eyJqb2JJZCI6NzMzMTQzMywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Hortolândia,São Paulo
18/06/2024,PROFESSOR ASSISTENTE I - CIÊNCIA DE DADOS E INTELIGÊNCIA ARTIFICIAL - IBMEC BRASÍLIA,Ibmec,Presencial,vacancy_type_lecturer,https://ibmec.gupy.io/job/eyJqb2JJZCI6NzMwMzM1Niwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Brasília,Distrito Federal
17/06/2024,Pessoa Desenvolvedora Front-End,Mutant,Remoto,Efetiva,https://mutantbrvagas.gupy.io/job/eyJqb2JJZCI6NzMwNzA4OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,...,...
17/06/2024,Pessoa Desenvolvedora Back-End,Mutant,Remoto,Efetiva,https://mutantbrvagas.gupy.io/job/eyJqb2JJZCI6NzMwNzI2Nywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,...,...
17/06/2024,Analista de Qualidade de Software - QA,Celk Sistemas,Remoto,Efetiva,https://celksistemas.gupy.io/job/eyJqb2JJZCI6NzMxOTczMywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,...,...
17/06/2024,Data Engineer (Remote),Carreira Involves,Remoto,Efetiva,https://involves.gupy.io/job/eyJqb2JJZCI6NzI5MDY0NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,...,...
17/06/2024,Pessoa Data Scientist,Grupo SBF ,Remoto,Efetiva,https://gruposbftalentos.gupy.io/job/eyJqb2JJZCI6NzE4ODc1Miwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,...,...
17/06/2024,Desenvolvedor de Software Júnior - Área Contábil/Fiscal,Projedata,Remoto,Efetiva,https://projedata.gupy.io/job/eyJqb2JJZCI6NzMyMTYzNiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,...,...
17/06/2024,Analista de Dados,Ipiranga,Híbrido,Efetiva,https://ipiranga.gupy.io/job/eyJqb2JJZCI6NzMyMjk1OSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
17/06/2024,Analista de Inteligência de Mercado (São Paulo),Eletromidia,Híbrido,Efetiva,https://eletromidia.gupy.io/job/eyJqb2JJZCI6NzMwNTcxMiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
17/06/2024,Analista de Customer Support Jr,Tecnofit,Híbrido,Efetiva,https://tecnofit.gupy.io/job/eyJqb2JJZCI6NzMyMjg5Miwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Curitiba,Paraná
17/06/2024,Estágio em Dados,Cuponomia,Híbrido,Estágio,https://cuponomia.gupy.io/job/eyJqb2JJZCI6NzMxOTUwMSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São José dos Campos,São Paulo
17/06/2024,Engenheiro de Dados,Gauge,Híbrido,Efetiva,https://gaugecarreiras.gupy.io/job/eyJqb2JJZCI6NzMxMTk3Nywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
17/06/2024,Especialista em Formatação Logística PCOF I - (Back Office) ,Grupo Boticário,Híbrido,Efetiva,https://grupoboticario.gupy.io/job/eyJqb2JJZCI6NzI4NjY2MCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
17/06/2024,GERENTE TI (Data e Analytics),Universidade Cruzeiro do Sul,Híbrido,Efetiva,https://cruzeirodosul.gupy.io/job/eyJqb2JJZCI6NzMyNTU1OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
17/06/2024,Pessoa Gerente de Desenvolvimento de Software B2G - Cód. 5536,Softplan,Híbrido,Efetiva,https://softplan.gupy.io/job/eyJqb2JJZCI6NzMyNTUzNiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Florianópolis,Santa Catarina
17/06/2024,Executivo de Vendas - Software House ,Elgin ,Híbrido,Efetiva,https://sejaelgin.gupy.io/job/eyJqb2JJZCI6NzI3OTQzOSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
17/06/2024,Engenheiro de Machine Learning Jr.,Skyone,Híbrido,Efetiva,https://skyone.gupy.io/job/eyJqb2JJZCI6NzI5OTY5OSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
17/06/2024,AFYA SANTA INÊS | Analista de Comunicação e Marketing,Afya ,Presencial,Efetiva,https://afya.gupy.io/job/eyJqb2JJZCI6NzMxNzU2OSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Santa Inês,Maranhão
17/06/2024,Analista de PCM I ,Farmax,Presencial,Efetiva,https://farmax.gupy.io/job/eyJqb2JJZCI6NzMyMzE2Miwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Divinópolis,Minas Gerais
17/06/2024,Analista de Marketing (Redator) | Belo Horizonte,Senac Minas,Presencial,Temporária,https://trabalheconoscosenacmg.gupy.io/job/eyJqb2JJZCI6NzMyMjk4OSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Belo Horizonte,Minas Gerais
17/06/2024,ANALISTA DE CONTROLADORIA ,Fennix Brasil Distribuidora,Presencial,Efetiva,https://fennix.gupy.io/job/eyJqb2JJZCI6NzMyMjk2NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Manaus,Amazonas
17/06/2024,Analista de Licitação ,Gimave ,Presencial,Efetiva,https://gimave.gupy.io/job/eyJqb2JJZCI6NzMyMjg5MCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Cascavel,Paraná
17/06/2024,Especialista em Proteção de Dados,Banco Master,Presencial,Efetiva,https://bancomaster.gupy.io/job/eyJqb2JJZCI6NzI4MDMyNywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
17/06/2024,ESTAGIARIO MARKETING- FOCO EM DADOS/BI,Confidencial ,Presencial,Estágio,https://vagasecarreira.gupy.io/job/eyJqb2JJZCI6NzMwMjgxNywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Barueri,São Paulo
17/06/2024,Analista Desenvolvedor Junior (Java/Kotlin) ,Codex Utilities,Presencial,Efetiva,https://codexutilities.gupy.io/job/eyJqb2JJZCI6NzI1MjAwOCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Campinas,São Paulo
17/06/2024,BACK OFFICE - GLOBAL ESTRATÉGIAS FINANCEIRAS ,Global,Presencial,Efetiva,https://somosglobal.gupy.io/job/eyJqb2JJZCI6NzI5OTAxNywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Joinville,Santa Catarina
17/06/2024,Back Office ,NW Soluções,Presencial,Efetiva,https://nwsolucoes.gupy.io/job/eyJqb2JJZCI6NzIyNTkwMCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Campo Grande,Mato Grosso do Sul
17/06/2024,Professor Especialista - Engenharia de Software,Universidade Católica de Brasília ,Presencial,Efetiva,https://ucb.gupy.io/job/eyJqb2JJZCI6NzIxNTEwMywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Brasília,Distrito Federal
14/06/2024,Pessoa Cientista de Dados (Otimização),MJV Technology & Innovation,Remoto,Efetiva,https://mjvcarreiras.gupy.io/job/eyJqb2JJZCI6NzI5MTUwNCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,...,...
14/06/2024,Desenvolvedor  RPA - IBM ,CSU Digital,Remoto,Efetiva,https://csu.gupy.io/job/eyJqb2JJZCI6NzE0NzkyMiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,...,...
14/06/2024,Desenvolvedor Front-End - Junior,ICI – Instituto das Cidades Inteligentes,Remoto,Efetiva,https://ici.gupy.io/job/eyJqb2JJZCI6NzMxMjI0Miwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,...,...
14/06/2024,Analista de Qualidade (Arquitetura)- Corporativo - Goiânia - GO,Terral Shopping Centers,Híbrido,Efetiva,https://terral.gupy.io/job/eyJqb2JJZCI6NzMxMjY4Niwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Goiânia,Goiás
14/06/2024,Analista de Dados Júnior,KMV,Híbrido,Efetiva,https://kmv.gupy.io/job/eyJqb2JJZCI6NzMxMzA4MSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
14/06/2024,ALM - Analista de Comunicação,Aura Almas,Presencial,Efetiva,https://almas.gupy.io/job/eyJqb2JJZCI6NzMxMzQ3NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Almas,Tocantins
14/06/2024,Analista de Riscos e Controles Internos – Eletrobras ,Eletrobras | Page Outsourcing,Presencial,Efetiva,https://eletrobraspage.gupy.io/job/eyJqb2JJZCI6NzMxMzgzNSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Rio de Janeiro,Rio de Janeiro
14/06/2024,Analista Administrativo Jr.,Confidencial,Presencial,Efetiva,https://confidencialerecruitment.gupy.io/job/eyJqb2JJZCI6NzI0Mzk3NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Fortaleza,Ceará
14/06/2024,Analista de Recursos Humanos,GrupoSC Distribuidora de Medicamentos,Presencial,Efetiva,https://gruposc.gupy.io/job/eyJqb2JJZCI6NzMxMzYyOCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Recife,Pernambuco
14/06/2024,Analista de Comunicação,Necxt,Presencial,Efetiva,https://necxt.gupy.io/job/eyJqb2JJZCI6NzMxMzU5Miwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
14/06/2024,Analista de Dados e Estratégia - Junior,Blueway Capital,Presencial,Efetiva,https://bluewaycapital.gupy.io/job/eyJqb2JJZCI6NzMxMjkxMywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Goiânia,Goiás
14/06/2024,AUXILIAR DE LOGISTICA - BANCO DE DADOS,GrupoSC Distribuidora de Medicamentos,Presencial,Banco de Talentos,https://gruposc.gupy.io/job/eyJqb2JJZCI6NzMxMjI1Nywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Benevides,Pará
13/06/2024,CVLB | ESPECIALISTA BIG DATA  (TI),GRUPO CVLB,Remoto,Efetiva,https://grupocvlb.gupy.io/job/eyJqb2JJZCI6NzI3ODE4Nywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,...,...
13/06/2024,Tech Lead Back-End | Caju Despesas,Caju Benefícios,Remoto,Efetiva,https://caju.gupy.io/job/eyJqb2JJZCI6NzMwNDAwNiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,...,...
13/06/2024,[Squad] Desenvolvedor(a) JR | DevOps,Objective (Brazil),Remoto,Efetiva,https://objective.gupy.io/job/eyJqb2JJZCI6NzMwOTUyMywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,...,...
13/06/2024,7252199 - AI MACHINE LEARNING ENGINEER,Quality Digital,Remoto,Efetiva,https://qualitydigital.gupy.io/job/eyJqb2JJZCI6NzMwNzAzMywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,...,...
13/06/2024,Estágio - Banco de dados,Code n' App,Híbrido,Estágio,https://codenapp.gupy.io/job/eyJqb2JJZCI6NzI4NDk3Niwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Vitória,Espírito Santo
13/06/2024,Estágio Ciência de Dados,Grupo Escalar,Híbrido,Efetiva,https://grupoescalar.gupy.io/job/eyJqb2JJZCI6NzMwMDk3NCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Belo Horizonte,Minas Gerais
13/06/2024,Consultor de Inteligência de Dados,Grupo Marista,Híbrido,Efetiva,https://corporativogrupomarista.gupy.io/job/eyJqb2JJZCI6NzMwNDY3MCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Curitiba,Paraná
